manufacturer,model,description,transmission,engineCapacityCc,fuelType,litresPer100kmUrban,litresPer100kmExtraUrban,litresPer100kmCombined,kgCO2PerKm,noiseLeveldBA,gCOPerKm,gHCPerKm,gNOxPerKm,gParticulatesPerKm,units,source
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),1.9 TDI PD 105bhp DSG with DPF,D6,1896,Diesel,7.8,5.1,6.1,0.161,73.0,0.114,-,0.226,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),2.0 TDI PD 140bhp,M6,1968,Diesel,7.0,4.7,5.5,0.145,73.0,0.113,-,0.239,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),2.0 TDI PD 140bhp with DPF,M6,1968,Diesel,7.2,4.8,5.7,0.150,73.0,0.137,-,0.163,0.002,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),2.0 TDI PD 140bhp DSG,D6,1968,Diesel,7.9,4.9,6.0,0.158,72.0,0.215,-,0.184,0.024,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),2.0 TDI PD 140bhp DSG with DPF,D6,1968,Diesel,7.8,4.8,5.9,0.156,72.0,0.033,-,0.218,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Hatchback (from NOV 06 Wk 45>),vRS 2.0 TDI PD 170bhp with DPF,M6,1968,Diesel,7.7,4.6,5.7,0.151,74.0,0.078,-,0.211,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.6 FSI 115bhp,M5,1598,Petrol,8.7,5.4,6.6,0.158,74.0,0.064,0.019,0.029,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.6 FSI 115bhp Tiptronic,A6,1598,Petrol,10.6,5.9,7.6,0.181,71.0,0.157,0.030,0.049,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 FSI 150bhp,M6,1984,Petrol,10.6,6.2,7.8,0.186,72.0,0.308,0.053,0.042,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 FSI 150bhp Tiptronic,A6,1984,Petrol,11.8,6.3,8.3,0.198,0.2,0.179,0.052,0.043,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),4x4 2.0 FSI 150bhp,QM6,1968,Petrol,11.7,6.8,8.6,0.205,73.0,0.319,0.062,0.031,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),vRS 2.0T FSI 200bhp,M6,1984,Petrol,10.9,6.2,7.9,0.188,75.0,0.356,0.060,0.024,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.9 TDI PD 105bhp,M5,1896,Diesel,6.5,4.4,5.1,0.135,74.0,0.041,-,0.191,0.021,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.9 TDI PD 105bhp with DPF,D6,1896,Diesel,6.6,4.6,5.3,0.140,73.0,0.228,-,0.164,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.9 TDI PD 105bhp DSG,D6,1896,Diesel,7.7,5.0,5.9,0.156,72.0,0.095,-,0.232,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),1.9 TDI PD 105bhp DSG with DPF,D6,1896,Diesel,7.8,5.1,6.1,0.161,73.0,0.114,-,0.226,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),4x4 1.9 TDI PD 105bhp,QM6,1896,Diesel,7.7,4.9,6.0,0.159,74.0,0.121,-,0.193,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),4x4 1.9 TDI PD 105bhp with DPF,QM6,1896,Diesel,7.8,5.0,6.0,0.158,74.0,0.150,-,0.189,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 TDI PD 140bhp,M6,1968,Diesel,7.0,4.7,5.5,0.145,73.0,0.113,-,0.239,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 TDI PD 140bhp with DPF,M6,1968,Diesel,7.2,4.8,5.7,0.150,73.0,0.137,-,0.163,0.002,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 TDI PD 140bhp DSG,D6,1968,Diesel,7.9,4.9,6.0,0.158,72.0,0.215,-,0.184,0.024,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),2.0 TDI PD 140bhp DSG with DPF,D6,1968,Diesel,7.8,4.8,5.9,0.156,72.0,0.033,-,0.218,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),4x4 2.0 TDI PD 140bhp with DPF,QM6,1968,Diesel,8.0,5.3,6.3,0.166,73.0,0.092,-,0.219,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Octavia Estate (from NOV 06 Wk 45>),vRS 2.0 TDI PD 170bhp with DPF,M6,1968,Diesel,7.9,4.8,5.9,0.156,74.0,0.078,-,0.211,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),1.8T 150bhp,M5,1781,Petrol,11.5,6.5,8.3,0.199,74.0,0.350,0.032,0.037,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),1.8 150bhp Tiptronic,A6,1781,Petrol,13.5,7.1,9.5,0.228,71.0,0.392,0.041,0.037,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),2.0 115bhp,M5,1984,Petrol,11.9,6.4,8.5,0.204,73.0,0.337,0.023,0.016,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),2.8 V6 193bhp,M5,2771,Petrol,14.0,7.1,9.6,0.230,73.0,0.422,0.035,0.029,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),2.8 V6 193bhp Tiptronic,A6,2771,Petrol,15.6,7.6,10.5,0.253,74.0,0.389,0.038,0.023,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),1.9 TDI PD 105bhp,M5,1896,Diesel,7.4,4.9,5.8,0.153,72.0,0.173,-,0.244,0.023,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),1.9 TDI PD 115PS,M5,1896,Diesel,7.8,4.7,5.8,0.153,70.0,0.266,-,0.235,0.022,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),2.0 TDI PD 140bhp with DPF,D6,1968,Diesel,8.4,5.2,6.4,0.169,74.0,0.078,-,0.244,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Superb (from NOV 06 Wk 45>),2.5 V6 TDI 160bhp Tiptronic,A6,2496,Diesel,11.5,5.8,7.8,0.206,74.0,0.175,-,0.215,0.019,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.2 12V 70bhp,M5,1198,Petrol,8.7,5.5,6.7,0.159,73.0,0.550,0.048,0.016,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.4 16V 85bhp,M5,1390,Petrol,8.9,5.6,6.8,0.162,73.0,0.237,0.068,0.055,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.6 16V 105bhp,M5,1598,Petrol,9.2,5.7,7.0,0.167,73.0,0.098,0.062,0.032,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.6 16V 105bhp Tiptronic,A6,1598,Petrol,10.4,6.2,7.7,0.185,73.0,0.058,0.035,0.053,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.4 TDI PD 70bhp,M5,1422,Diesel,6.4,4.5,5.3,0.139,71.0,0.051,-,0.225,0.024,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.4 TDI PD 80bhp,M5,1422,Diesel,6.1,4.5,5.1,0.135,73.0,0.060,-,0.211,0.023,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.4 TDI PD 80bhp with DPF,M5,1422,Diesel,6.7,4.4,5.2,0.137,73.0,0.115,-,0.229,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.9 TDI PD 105bhp,M5,1896,Diesel,6.7,4.6,5.3,0.139,73.0,0.113,-,0.178,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SKODA,Roomster (from NOV 06 Wk 45>),1.9 TDI PD 105bhp with DPF,M5,1896,Diesel,6.8,4.7,5.5,0.145,73.0,0.272,-,0.202,0.001,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 S Manual,M5,2696,Diesel,11.4,7.2,8.8,0.223,73.9,0.310,-,0.270,0.040,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 SE Manual,M5,2696,Diesel,11.4,7.2,8.8,0.223,73.9,0.310,-,0.270,0.040,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 S Auto,A5,2696,Diesel,11.2,7.3,8.7,0.222,71.9,0.100,-,0.270,0.030,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 SE Auto,A5,2696,Diesel,11.2,7.3,8.7,0.222,71.9,0.100,-,0.270,0.030,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 SX Manual (4x4),M5,2696,Diesel,12.1,7.7,9.3,0.238,74.1,0.250,-,0.310,0.050,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SSANGYONG,Rodius,270 SX Auto (4x4),A5,2696,Diesel,12.8,8.1,9.8,0.249,70.5,0.110,-,0.270,0.040,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Impreza (2006/07 Model Year),2.0 AWD Saloon/Sports Wagon,M5,1994,Petrol,12.5,7.0,9.0,0.214,70.9,0.192,0.017,0.018,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Impreza (2006/07 Model Year),2.0 AWD Saloon/Sports Wagon,A4,1994,Petrol,12.0,6.9,8.7,0.207,68.5,0.222,0.026,0.049,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Impreza (2006/07 Model Year),2.5 WRX AWD Saloon/Sports Wagon,M5,2457,Petrol,14.4,7.9,10.3,0.244,69.9,0.230,0.025,0.052,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Impreza (2006/07 Model Year),2.5 WRX STi 4 Door,M6,2457,Petrol,15.3,8.3,10.9,0.257,71.5,0.226,0.018,0.034,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Impreza (2007 Model Year),1.5 AWD Sports Wagon,M5,1498,Petrol,10.4,6.4,7.9,0.184,71.7,0.484,0.046,0.038,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Forester (2006/07 Model Year),2.0 AWD,M5,1994,Petrol,12.3,7.5,9.3,0.220,71.0,0.178,0.016,0.019,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Forester (2006/07 Model Year),2.0 AWD,A4,1994,Petrol,12.3,7.6,9.3,0.220,69.7,0.284,0.038,0.047,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Forester (2006/07 Model Year),2.5 AWD Turbo,M5,2457,Petrol,14.7,8.4,10.7,0.254,70.7,0.179,0.018,0.053,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Forester (2006/07 Model Year),2.5 AWD Turbo,A4,2457,Petrol,14.3,8.3,10.5,0.250,70.5,0.226,0.026,0.036,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.0 AWD Saloon,M5,1994,Petrol,12.4,6.8,8.8,0.209,71.1,0.188,0.022,0.025,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.0 AWD Saloon,A4,1994,Petrol,11.9,6.6,8.5,0.202,69.9,0.191,0.028,0.044,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.0 AWD Sports Tourer,M5,1994,Petrol,12.5,6.9,9.0,0.212,71.1,0.188,0.022,0.025,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.0 AWD Sports Tourer,A4,1994,Petrol,12.1,6.9,8.8,0.207,69.9,0.191,0.028,0.044,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.5 AWD Outback,M5,2457,Petrol,12.2,7.0,8.9,0.210,71.2,0.173,0.050,0.008,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),2.5 AWD Outback,A4,2457,Petrol,12.1,6.8,8.8,0.207,70.0,0.172,0.056,0.013,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),3.0 AWD Spec B Saloon,M6,3000,Petrol,17.6,8.9,12.1,0.286,73.0,0.450,0.065,0.022,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),3.0 AWD Saloon (Inc. Spec B),A5,3000,Petrol,13.8,7.4,9.8,0.231,71.3,0.182,0.076,0.038,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),3.0 AWD Spec B Sports Tourer,M6,3000,Petrol,17.8,9.1,12.3,0.290,73.0,0.450,0.065,0.022,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),3.0 AWD Sports Tourer (Inc. Spec B),A5,3000,Petrol,13.8,7.4,9.8,0.231,71.3,0.182,0.076,0.038,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,Legacy (2007 Model Year),3.0 AWD Outback,A5,3000,Petrol,13.8,7.4,9.8,0.231,71.3,0.182,0.076,0.038,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUBARU,B9 Tribeca (2007 Model Year),3.0 AWD 5/7 Seater,A5,3000,Petrol,17.1,9.5,12.3,0.291,69.7,0.364,0.073,0.028,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,Wagon R+,1.2 GL 5-seat From VIN TSM0HAF685G062131,5MT,1229,Petrol,7.6,5.1,6.0,0.144,72.0,0.248,0.045,0.008,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,Swift,Sport 1.6 3 door M/T From VIN TSMMZA31S00302316,5MT,1586,Petrol,9.0,6.2,7.2,0.175,72.0,0.432,0.053,0.010,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,Grand Vitara,2.0 5 door From VIN JSAJTD54V00101396,5MTx2,1995,Petrol,11.6,7.6,9.1,0.220,73.0,0.536,0.035,0.010,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,SX5,1.6 4WD Hatchback From VIN TSMEYB21S00100644,5MTx2,1586,Petrol,8.9,6.1,7.1,0.173,71.0,0.324,0.042,0.012,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,SX6,1.6 GLX Hatchback From VIN TSMEYA21S00107727,4AT,1586,Petrol,9.8,6.4,7.6,0.182,72.0,0.222,0.055,0.012,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,SX7,1.6 GLX Hatchback From VIN TSMEYA21S00100666,5MT,1586,Petrol,8.5,5.8,6.8,0.165,71.0,0.242,0.040,0.008,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
SUZUKI,SX8,1.9 GLX Hatchback From VIN TSMEYA61S00105367,6MT,1910,Diesel,7.8,5.5,6.3,0.166,72.0,0.129,-,0.196,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Aygo,1.4 D-4D 3 and 5 door,M5,1398,Diesel,5.3,3.4,4.1,0.109,71.2,0.180,-,0.240,0.011,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Yaris,1.0 VVT-i 3 and 5 door,M5,998,Petrol,6.4,4.9,5.4,0.127,70.0,0.580,0.070,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Yaris,1.3 VVT-i 3 and 5 door,M5,1298,Petrol,7.2,5.3,6.0,0.141,68.0,0.390,0.040,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Yaris,1.4 D-4D 3 and 5 door,M5,1364,Diesel,5.4,4.0,4.5,0.119,67.0,0.150,-,0.170,0.021,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Yaris,1.8 VVT-i 3 and 5 door,M5,1798,Petrol,9.2,6.0,7.2,0.170,71.0,0.422,0.040,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,1.4 VVT-i 3 and 5 door,M5,1398,Petrol,8.7,5.9,6.9,0.163,69.0,0.476,0.041,0.011,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,1.6 VVT-i 3 and 5 door,M5,1598,Petrol,9.0,5.9,7.1,0.166,70.0,0.811,0.059,0.030,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,1.6 VVT-i 3 and 5 door,Multi5,1598,Petrol,8.5,5.9,6.9,0.161,70.0,0.584,0.045,0.028,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,1.4 D-4D 3 and 5 door,M5,1364,Diesel,5.8,4.5,5.0,0.132,68.0,0.176,-,0.218,0.023,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,1.4 D-4D 3 and 5 door,Multi5,1364,Diesel,5.8,4.5,5.0,0.131,68.0,0.094,-,0.179,0.023,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,2.0 D-4D 3 and 5 door,M6,1998,Diesel,7.0,4.6,5.4,0.144,68.0,0.196,-,0.193,0.021,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Auris,2.2 D-4D 3 and 5 door,M6,2231,Diesel,7.9,5.2,6.2,0.164,72.4,0.209,-,0.087,0.002,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Avensis,2.0 D-4D Saloon/Hatchback,M6,1998,Diesel,7.1,4.6,5.5,0.146,71.0,0.170,-,0.200,0.019,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Avensis,2.0 D-4D Tourer,M6,1998,Diesel,7.2,4.7,5.7,0.149,71.0,0.170,-,0.200,0.019,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Avensis,T180 Saloon/Hatchback,M6,2231,Diesel,7.6,5.2,6.1,0.161,73.0,0.110,-,0.110,0.002,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Avensis,T180 Tourer,M6,2231,Diesel,7.6,5.3,6.2,0.163,73.0,0.110,-,0.110,0.002,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Verso,1.6 VVT-i,M5,1598,Petrol,9.5,6.4,7.5,0.178,73.0,0.570,0.040,0.020,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Verso,1.8 VVT-i,M5,1796,Petrol,9.9,6.5,7.7,0.184,72.0,0.370,0.030,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Verso,1.8 VVT-i,Multi5,1796,Petrol,9.4,6.4,7.5,0.179,72.0,0.410,0.030,0.050,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Verso,2.2 D-4D,M6,2231,Diesel,8.0,5.3,6.3,0.167,71.0,0.100,-,0.220,0.020,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Verso,2.2 D-4D 180,M6,2231,Diesel,8.5,5.8,6.8,0.178,72.0,0.210,-,0.150,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,RAV5,2.0 VVT-i 5 door,A4,1998,Petrol,11.6,7.4,9.0,0.212,72.8,0.270,0.040,0.040,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,RAV6,2.2 D-4D 180 5 door,M6,2231,Diesel,8.4,6.1,7.0,0.185,68.4,0.120,-,0.130,0.003,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,RAV7,2.2 D-4D 5 door,M6,2231,Diesel,8.1,5.6,6.6,0.173,69.5,0.160,-,0.220,0.016,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Land Cruiser,4.0 VVT-i V6 5 door,A5x2,3956,Petrol,16.7,9.8,12.4,0.291,69.6,0.680,0.060,-,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Land Cruiser,3.0 D-4D 3 door,M6x2,2982,Diesel,11.1,7.9,9.1,0.240,71.5,0.040,-,0.310,0.040,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Land Cruiser,3.0 D-4D 5 door,M6x2,2982,Diesel,11.2,8.0,9.2,0.243,71.5,0.040,-,0.310,0.040,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Land Cruiser,3.0 D-4D 5 door,A5x2,2982,Diesel,11.5,7.5,9.0,0.238,69.7,0.020,-,0.320,0.040,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
TOYOTA,Hiace,Glass Van,M5,2494,Diesel,10.7,7.1,8.4,0.221,72.8,0.080,-,0.310,0.040,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
VAUXHALL,Agila MY2007,1.0i 12v 5 Door MPV,M5,998,Petrol,7.0,5.1,5.8,0.139,72.0,0.274,0.056,0.049,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
VAUXHALL,Agila MY2007,1.2i 16v 5 Door MPV,M5,1229,Petrol,7.6,5.1,6.0,0.144,72.0,0.248,0.045,0.008,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
VAUXHALL,New Astra MY2006,1.6i 16v 2 Door Convertible Twin Top,M5,1598,Petrol,9.1,5.8,7.0,0.168,71.0,0.320,0.046,0.018,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
VAUXHALL,New Astra MY2006,1.8i 16v 2 Door Convertible Twin Top,M5,1796,Petrol,10.3,6.2,7.7,0.185,73.0,0.355,0.065,0.057,-,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
